2025-06-27  09:31:26.219 | info | sob58sx85bay3w | --- Starting Serverless Worker |  Version 1.7.12 ---\n
2025-06-27  09:31:26.219 | info | sob58sx85bay3w | Handler imported successfully\n
2025-06-27  09:30:45.063 | info | vpxt3onu8wkava | Handler imported successfully\n
2025-06-27  09:30:45.063 | info | vpxt3onu8wkava | Could not find the extra_model_paths config file.\n
2025-06-27  09:30:45.063 | info | vpxt3onu8wkava | Could not import load_extra_path_config from main.py. Looking in utils.extra_config instead.\n
2025-06-27  09:30:45.063 | info | vpxt3onu8wkava | [DONE] Security scan\n
2025-06-27  09:30:44.092 | info | vpxt3onu8wkava | [START] Security scan\n
2025-06-27  09:30:44.092 | info | vpxt3onu8wkava | Using pytorch attention\n
2025-06-27  09:30:39.505 | info | vpxt3onu8wkava | attention.py        :588  2025-06-27 04:00:39,504 Using pytorch attention\n
2025-06-27  09:30:39.505 | info | vpxt3onu8wkava | Device: cuda:0 NVIDIA GeForce RTX 4090 : native\n
2025-06-27  09:30:39.505 | info | vpxt3onu8wkava | model_management.py :392  2025-06-27 04:00:35,188 Device: cuda:0 NVIDIA GeForce RTX 4090 : native\n
2025-06-27  09:30:39.505 | info | vpxt3onu8wkava | Set vram state to: NORMAL_VRAM\n
2025-06-27  09:30:39.505 | info | vpxt3onu8wkava | model_management.py :365  2025-06-27 04:00:35,188 Set vram state to: NORMAL_VRAM\n
2025-06-27  09:30:39.505 | info | vpxt3onu8wkava | pytorch version: 2.5.1+cu121\n
2025-06-27  09:30:39.505 | info | vpxt3onu8wkava | model_management.py :226  2025-06-27 04:00:35,187 pytorch version: 2.5.1+cu121\n
2025-06-27  09:30:39.505 | info | vpxt3onu8wkava | Total VRAM 24210 MB, total RAM 257554 MB\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | model_management.py :223  2025-06-27 04:00:35,187 Total VRAM 24210 MB, total RAM 257554 MB\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | Checkpoint files will always be loaded safely.\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | utils.py            :48   2025-06-27 04:00:35,016 Checkpoint files will always be loaded safely.\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | \n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | main.py             :95   2025-06-27 04:00:34,965 \n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava |    4.6 seconds (PRESTARTUP FAILED): /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | main.py             :94   2025-06-27 04:00:34,965    4.6 seconds (PRESTARTUP FAILED): /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava |    0.0 seconds: /runpod-volume/ComfyUI/custom_nodes/rgthree-comfy\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | main.py             :94   2025-06-27 04:00:34,965    0.0 seconds: /runpod-volume/ComfyUI/custom_nodes/rgthree-comfy\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | Prestartup times for custom nodes:\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | \n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | Prestartup times for custom nodes:\n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | main.py             :88   2025-06-27 04:00:34,965 \n
2025-06-27  09:30:35.188 | info | vpxt3onu8wkava | Failed to execute startup-script: /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager/prestartup_script.py / module '__main__' has no attribute '__file__'\n
2025-06-27  09:30:34.965 | info | vpxt3onu8wkava | main.py             :66   2025-06-27 04:00:34,964 Failed to execute startup-script: /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager/prestartup_script.py / module '__main__' has no attribute '__file__'\n
2025-06-27  09:30:34.965 | info | vpxt3onu8wkava | '/runpod-volume/ComfyUI' added to sys.path\n
2025-06-27  09:30:34.965 | info | vpxt3onu8wkava | ComfyUI found: /runpod-volume/ComfyUI\n
2025-06-27  09:30:34.965 | info | vpxt3onu8wkava | Starting serverless handler with direct import...\n
2025-06-27  09:30:34.965 | info | vpxt3onu8wkava | RunPod version: 1.7.12\n
2025-06-27  09:30:29.252 | info | b5k73t2on2n1ex | --- Starting Serverless Worker |  Version 1.7.12 ---\n
2025-06-27  09:30:29.252 | info | b5k73t2on2n1ex | Handler imported successfully\n
2025-06-27  09:30:29.252 | info | b5k73t2on2n1ex | Could not find the extra_model_paths config file.\n
2025-06-27  09:30:29.252 | info | b5k73t2on2n1ex | Could not import load_extra_path_config from main.py. Looking in utils.extra_config instead.\n
2025-06-27  09:30:29.251 | info | b5k73t2on2n1ex | [DONE] Security scan\n
2025-06-27  09:30:26.927 | info | b5k73t2on2n1ex | [START] Security scan\n
2025-06-27  09:30:26.926 | info | b5k73t2on2n1ex | Using pytorch attention\n
2025-06-27  09:30:23.515 | info | dm1bz7o5a891l2 | --- Starting Serverless Worker |  Version 1.7.12 ---\n
2025-06-27  09:30:23.515 | info | dm1bz7o5a891l2 | Handler imported successfully\n
2025-06-27  09:30:23.515 | info | dm1bz7o5a891l2 | Could not find the extra_model_paths config file.\n
2025-06-27  09:30:23.515 | info | dm1bz7o5a891l2 | Could not import load_extra_path_config from main.py. Looking in utils.extra_config instead.\n
2025-06-27  09:30:23.515 | info | dm1bz7o5a891l2 | [DONE] Security scan\n
2025-06-27  09:30:22.637 | info | dm1bz7o5a891l2 | [START] Security scan\n
2025-06-27  09:30:22.637 | info | dm1bz7o5a891l2 | Using pytorch attention\n
2025-06-27  09:30:18.689 | info | dm1bz7o5a891l2 | attention.py        :588  2025-06-27 04:00:18,689 Using pytorch attention\n
2025-06-27  09:30:18.689 | info | dm1bz7o5a891l2 | Device: cuda:0 NVIDIA GeForce RTX 4090 : native\n
2025-06-27  09:30:18.689 | info | dm1bz7o5a891l2 | model_management.py :392  2025-06-27 04:00:14,309 Device: cuda:0 NVIDIA GeForce RTX 4090 : native\n
2025-06-27  09:30:18.689 | info | dm1bz7o5a891l2 | Set vram state to: NORMAL_VRAM\n
2025-06-27  09:30:18.689 | info | dm1bz7o5a891l2 | model_management.py :365  2025-06-27 04:00:14,309 Set vram state to: NORMAL_VRAM\n
2025-06-27  09:30:18.689 | info | dm1bz7o5a891l2 | pytorch version: 2.5.1+cu121\n
2025-06-27  09:30:18.689 | info | dm1bz7o5a891l2 | model_management.py :226  2025-06-27 04:00:14,308 pytorch version: 2.5.1+cu121\n
2025-06-27  09:30:18.689 | info | dm1bz7o5a891l2 | Total VRAM 24210 MB, total RAM 257554 MB\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | model_management.py :223  2025-06-27 04:00:14,308 Total VRAM 24210 MB, total RAM 257554 MB\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | Checkpoint files will always be loaded safely.\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | utils.py            :48   2025-06-27 04:00:14,145 Checkpoint files will always be loaded safely.\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | \n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | main.py             :95   2025-06-27 04:00:14,087 \n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 |    3.8 seconds (PRESTARTUP FAILED): /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | main.py             :94   2025-06-27 04:00:14,087    3.8 seconds (PRESTARTUP FAILED): /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 |    0.0 seconds: /runpod-volume/ComfyUI/custom_nodes/rgthree-comfy\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | main.py             :94   2025-06-27 04:00:14,087    0.0 seconds: /runpod-volume/ComfyUI/custom_nodes/rgthree-comfy\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | Prestartup times for custom nodes:\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | \n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | Prestartup times for custom nodes:\n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | main.py             :88   2025-06-27 04:00:14,087 \n
2025-06-27  09:30:14.308 | info | dm1bz7o5a891l2 | Failed to execute startup-script: /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager/prestartup_script.py / module '__main__' has no attribute '__file__'\n
2025-06-27  09:30:14.087 | info | dm1bz7o5a891l2 | main.py             :66   2025-06-27 04:00:14,087 Failed to execute startup-script: /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager/prestartup_script.py / module '__main__' has no attribute '__file__'\n
2025-06-27  09:30:14.087 | info | dm1bz7o5a891l2 | '/runpod-volume/ComfyUI' added to sys.path\n
2025-06-27  09:30:14.087 | info | dm1bz7o5a891l2 | ComfyUI found: /runpod-volume/ComfyUI\n
2025-06-27  09:30:14.087 | info | dm1bz7o5a891l2 | Starting serverless handler with direct import...\n
2025-06-27  09:30:14.087 | info | dm1bz7o5a891l2 | RunPod version: 1.7.12\n
2025-06-27  09:30:08.134 | info | vpxt3onu8wkava | --- Starting Serverless Worker |  Version 1.7.12 ---\n
2025-06-27  09:30:08.134 | info | vpxt3onu8wkava | Handler imported successfully\n
2025-06-27  09:30:08.134 | info | vpxt3onu8wkava | Could not find the extra_model_paths config file.\n
2025-06-27  09:30:08.134 | info | vpxt3onu8wkava | Could not import load_extra_path_config from main.py. Looking in utils.extra_config instead.\n
2025-06-27  09:30:08.134 | info | vpxt3onu8wkava | [DONE] Security scan\n
2025-06-27  09:30:07.125 | info | vpxt3onu8wkava | [START] Security scan\n
2025-06-27  09:30:07.125 | info | vpxt3onu8wkava | Using pytorch attention\n
2025-06-27  09:30:06.070 | info | b5k73t2on2n1ex | attention.py        :588  2025-06-27 04:00:06,067 Using pytorch attention\n
2025-06-27  09:30:06.070 | info | b5k73t2on2n1ex | Device: cuda:0 NVIDIA GeForce RTX 4090 : native\n
2025-06-27  09:30:06.070 | info | b5k73t2on2n1ex | model_management.py :392  2025-06-27 03:59:42,770 Device: cuda:0 NVIDIA GeForce RTX 4090 : native\n
2025-06-27  09:30:06.070 | info | b5k73t2on2n1ex | Set vram state to: NORMAL_VRAM\n
2025-06-27  09:30:06.070 | info | b5k73t2on2n1ex | model_management.py :365  2025-06-27 03:59:42,768 Set vram state to: NORMAL_VRAM\n
2025-06-27  09:30:06.070 | info | b5k73t2on2n1ex | pytorch version: 2.5.1+cu121\n
2025-06-27  09:30:06.070 | info | b5k73t2on2n1ex | model_management.py :226  2025-06-27 03:59:42,759 pytorch version: 2.5.1+cu121\n
2025-06-27  09:30:06.069 | info | b5k73t2on2n1ex | Total VRAM 24210 MB, total RAM 257554 MB\n
2025-06-27  09:30:02.843 | info | vpxt3onu8wkava | attention.py        :588  2025-06-27 04:00:02,843 Using pytorch attention\n
2025-06-27  09:30:02.843 | info | vpxt3onu8wkava | Device: cuda:0 NVIDIA GeForce RTX 4090 : native\n
2025-06-27  09:30:02.843 | info | vpxt3onu8wkava | model_management.py :392  2025-06-27 03:59:57,879 Device: cuda:0 NVIDIA GeForce RTX 4090 : native\n
2025-06-27  09:30:02.843 | info | vpxt3onu8wkava | Set vram state to: NORMAL_VRAM\n
2025-06-27  09:30:02.843 | info | vpxt3onu8wkava | model_management.py :365  2025-06-27 03:59:57,878 Set vram state to: NORMAL_VRAM\n
2025-06-27  09:30:02.843 | info | vpxt3onu8wkava | pytorch version: 2.5.1+cu121\n
2025-06-27  09:30:02.843 | info | vpxt3onu8wkava | model_management.py :226  2025-06-27 03:59:57,877 pytorch version: 2.5.1+cu121\n
2025-06-27  09:30:02.843 | info | vpxt3onu8wkava | Total VRAM 24210 MB, total RAM 257554 MB\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | model_management.py :223  2025-06-27 03:59:57,877 Total VRAM 24210 MB, total RAM 257554 MB\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | Checkpoint files will always be loaded safely.\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | utils.py            :48   2025-06-27 03:59:57,694 Checkpoint files will always be loaded safely.\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | \n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | main.py             :95   2025-06-27 03:59:57,621 \n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava |    5.1 seconds (PRESTARTUP FAILED): /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | main.py             :94   2025-06-27 03:59:57,621    5.1 seconds (PRESTARTUP FAILED): /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava |    0.0 seconds: /runpod-volume/ComfyUI/custom_nodes/rgthree-comfy\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | main.py             :94   2025-06-27 03:59:57,621    0.0 seconds: /runpod-volume/ComfyUI/custom_nodes/rgthree-comfy\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | Prestartup times for custom nodes:\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | \n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | Prestartup times for custom nodes:\n
2025-06-27  09:29:57.878 | info | vpxt3onu8wkava | main.py             :88   2025-06-27 03:59:57,621 \n
2025-06-27  09:29:57.877 | info | vpxt3onu8wkava | Failed to execute startup-script: /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager/prestartup_script.py / module '__main__' has no attribute '__file__'\n
2025-06-27  09:29:57.621 | info | vpxt3onu8wkava | main.py             :66   2025-06-27 03:59:57,621 Failed to execute startup-script: /runpod-volume/ComfyUI/custom_nodes/ComfyUI-Manager/prestartup_script.py / module '__main__' has no attribute '__file__'\n
2025-06-27  09:29:57.621 | info | vpxt3onu8wkava | '/runpod-volume/ComfyUI' added to sys.path\n
2025-06-27  09:29:52.463 | info | vpxt3onu8wkava | ComfyUI found: /runpod-volume/ComfyUI\n
2025-06-27  09:29:52.463 | info | vpxt3onu8wkava | Starting serverless handler with direct import...\n
2025-06-27  09:29:52.463 | info | vpxt3onu8wkava | RunPod version: 1.7.12\n
2025-06-27  09:29:52.463 | info | vpxt3onu8wkava | Verifying RunPod SDK...\n
2025-06-27  09:29:52.463 | info | vpxt3onu8wkava | ✅ Activating existing venv\n
2025-06-27  09:29:52.463 | info | vpxt3onu8wkava | === STARTING RUNPOD SERVERLESS ===\n
2025-06-27  09:29:42.761 | info | b5k73t2on2n1ex | model_management.py :223  2025-06-27 03:59:42,758 Total VRAM 24210 MB, total RAM 257554 MB\n
2025-06-27  09:29:42.760 | info | b5k73t2on2n1ex | Checkpoint files will always be loaded safely.\n
2025-06-27  09:29:41.787 | info | b5k73t2on2n1ex | utils.py            :48   2025-06-27 03:59:41,784 Checkpoint files will always be loaded safely.\n
